college_Tier,name,avg_Parent_Rank,avg_Student_Rank,pc_Parents_Q1,pc_Parents_Q5,pc_Students_Q1,pc_Students_Q5
Less Selective / Insufficient Data,Linn State Technical College,0.524226478,0.63070095,10.33121,10.537553,7.0056349,28.315344
Less Selective / Insufficient Data,"Lincoln University of Jefferson City, MO",0.479901744,0.52738899,16.793674,12.675363,9.7719729,11.43758
Less Selective / Insufficient Data,Lincoln Technical Institutes And Lincoln College Of Technology,0.380012484,0.48623443,28.816745,9.2590109,16.693546,13.367414
Less Selective / Insufficient Data,Lincoln Land Community College,0.564460997,0.52491784,10.105523,18.489616,12.480557,15.943182
Less Selective / Insufficient Data,Lincoln College Of New England,0.549231496,0.51627654,13.551086,24.004373,11.228647,12.382249
Less Selective / Insufficient Data,Lincoln College,0.608535889,0.50296748,8.8708669,30.19239,12.570128,12.785035
Less Selective / Insufficient Data,Lim College,0.605382051,0.5779503,9.3039863,34.141493,16.706535,31.601
Less Selective / Insufficient Data,Lewis And Clark Community College,0.547070652,0.50905973,11.54248,16.041127,14.650625,16.318984
Less Selective / Insufficient Data,Lenoir Community College,0.42779096,0.47281867,23.458113,9.6141413,14.03065,10.226966
Less Selective / Insufficient Data,Lehigh University,0.784317151,0.78552538,3.2861903,61.098158,7.9477139,68.905509
Less Selective / Insufficient Data,Lehigh Carbon Community College,0.545660682,0.52624589,11.678901,18.191409,12.974614,16.806638
Less Selective / Insufficient Data,Lee College,0.511241408,0.56510103,16.421403,17.35196,15.949085,29.965794
Less Selective / Insufficient Data,"Le Cordon Bleu College Of Culinary Arts of Tucker, GA",0.540820003,0.48731461,13.264789,21.70319,17.682151,12.105668
Less Selective / Insufficient Data,"Le Cordon Bleu College Of Culinary Arts of Scottsdale, AZ",0.552256355,0.50761557,13.429488,22.741024,15.316874,15.038022
Less Selective / Insufficient Data,"Le Cordon Bleu College Of Culinary Arts of Pasadena, CA",0.530395306,0.5014652,17.367226,21.287225,18.002594,17.847566
Less Selective / Insufficient Data,Le Cordon Bleu College Of Culinary Arts In Chicago,0.562001123,0.52276152,12.642148,26.281369,12.314299,16.65251
Less Selective / Insufficient Data,Lassen College,0.508998777,0.46972451,16.820851,14.44232,22.375526,17.989349
Less Selective / Insufficient Data,Laredo Community College,0.304835347,0.52000922,43.076658,5.7499871,14.079641,17.696074
Less Selective / Insufficient Data,Laramie County Community College,0.556136977,0.53934973,9.0870917,14.933926,11.69097,19.899929
Less Selective / Insufficient Data,Lansing Community College,0.601760259,0.51618487,8.4948577,25.461277,14.048624,16.199371
Less Selective / Insufficient Data,Lane Community College,0.550666058,0.4818317,11.852233,20.108663,18.386163,15.521917
Less Selective / Insufficient Data,Landmark College,0.816307473,0.41266483,2.6890591,65.840739,23.278169,7.0145272
Less Selective / Insufficient Data,Lamar State College - Port Arthur,0.475292841,0.5103786,22.163831,13.733804,16.460729,18.228625
Less Selective / Insufficient Data,Lamar Community College,0.4327523,0.48289141,21.668658,9.1042951,15.788627,16.876295
Less Selective / Insufficient Data,Lakeshore Technical College,0.568275758,0.55606729,6.2238496,10.927922,9.3047827,17.342816
Less Selective / Insufficient Data,Lakeland Community College,0.572904614,0.52752554,7.0790708,17.641713,12.844187,17.242722
Less Selective / Insufficient Data,Lake Washington Institute Of Technology,0.615640921,0.5332762,8.4670886,29.920128,18.477342,23.147339
Less Selective / Insufficient Data,Lake Tahoe Community College,0.536725517,0.45809174,14.193307,22.886267,20.198636,13.197866
Less Selective / Insufficient Data,Lake Sumter State College,0.499491518,0.50362211,15.875214,15.673943,13.270047,13.43361
Less Selective / Insufficient Data,Lake Region State College,0.473637814,0.57700127,15.430665,8.5048467,9.7438522,20.249686
Less Selective / Insufficient Data,Lake Michigan College,0.530497636,0.50326908,14.014797,17.607887,14.254844,15.260042
Less Selective / Insufficient Data,Lake Land College,0.517945001,0.51515943,11.951365,11.70972,12.9234,16.729367
Less Selective / Insufficient Data,Lake Area Technical Institute,0.465583462,0.57326442,13.263248,6.7554854,8.2288206,18.501548
Less Selective / Insufficient Data,Lafayette College,0.817690337,0.77352953,2.7788993,67.726219,7.8968495,66.425455
Less Selective / Insufficient Data,Lackawanna College,0.463774726,0.48586661,20.366848,9.0554915,16.480203,15.292017
Less Selective / Insufficient Data,Kishwaukee College,0.578000088,0.53627098,10.030961,21.093266,13.722876,20.219359
Less Selective / Insufficient Data,Kirkwood Community College,0.581966133,0.55410969,8.1021696,19.937435,9.9603511,17.100185
Less Selective / Insufficient Data,Kingsborough Commmunity College/CUNY,0.404481266,0.52514523,27.106011,10.786636,17.657632,23.133171
Less Selective / Insufficient Data,Kilgore College,0.488804821,0.51624781,18.190564,13.784561,15.54061,19.761083
Less Selective / Insufficient Data,Kern & North Orange County Community College Districts,0.515883073,0.52386218,17.821079,20.764945,17.622951,21.807577
Less Selective / Insufficient Data,Kenyon College,0.825174888,0.65643775,2.1347713,69.244522,10.139073,41.063035
Less Selective / Insufficient Data,Kellogg Community College,0.55398705,0.51126146,10.054462,17.501172,13.943285,14.950505
Less Selective / Insufficient Data,Keiser University,0.400192228,0.4787235,25.540394,9.4874911,16.06389,11.04495
Less Selective / Insufficient Data,Kansas City Kansas Community College,0.526889011,0.51660722,11.851852,15.365624,12.456438,14.224319
Less Selective / Insufficient Data,Kansas City Art Institute,0.667408107,0.48622969,5.967541,40.947038,14.75459,13.073812
Less Selective / Insufficient Data,Kalamazoo Valley Community College,0.595166763,0.51186097,9.453816,25.262523,13.439476,14.836389
Less Selective / Insufficient Data,Jones County Junior College,0.438970766,0.49967858,24.65644,11.090267,15.516391,16.735613
Less Selective / Insufficient Data,Joliet Junior College,0.653861672,0.55772048,5.761461,33.235672,12.713823,24.325514
Less Selective / Insufficient Data,Johnston Community College,0.48639164,0.46392575,17.290641,11.056179,16.818804,8.184281
Less Selective / Insufficient Data,Johnson County Community College,0.655972289,0.54009408,5.7515595,35.26805,13.513146,19.574769
Less Selective / Insufficient Data,Johnson College,0.487983978,0.53292674,10.758089,11.431291,11.419934,17.550007
Less Selective / Insufficient Data,Johns Hopkins University,0.781817869,0.76922953,3.6704928,62.147403,7.5862229,64.903575
Less Selective / Insufficient Data,"John, Castleton And Lyndon State Colleges And Community College Of Vermont",0.542677614,0.5173412,12.492699,18.476149,12.92493,14.099532
Less Selective / Insufficient Data,John Tyler Community College,0.594371535,0.52077901,9.3142487,26.310524,13.584074,15.556259
Less Selective / Insufficient Data,Jefferson State Community College,0.574239908,0.49447346,11.875201,24.210006,17.628986,14.473128
Less Selective / Insufficient Data,Jefferson Community College,0.478244569,0.50688636,16.422865,11.925259,15.617031,17.072429
Less Selective / Insufficient Data,Jefferson Community And Technical College,0.542055833,0.50290948,11.280152,14.581801,15.214865,14.232484
Less Selective / Insufficient Data,Jefferson College,0.574134101,0.53928053,8.966656,17.147946,12.662971,18.94325
Less Selective / Insufficient Data,Jamestown Community College,0.486714312,0.50105023,15.476562,11.058831,13.507785,13.478829
Less Selective / Insufficient Data,James Sprunt Community College,0.382456177,0.44388524,28.171602,5.2623734,16.590632,6.9167569
Less Selective / Insufficient Data,James H. Faulkner State Community College,0.524940687,0.49913538,16.081138,17.207132,16.330892,14.156744
Less Selective / Insufficient Data,James A. Rhodes State College,0.523627194,0.5289703,9.5145904,9.9181339,10.3713,15.57937
Less Selective / Insufficient Data,Jackson State Community College,0.503356493,0.51393908,15.331045,13.116193,12.581986,13.488778
Less Selective / Insufficient Data,Jackson College,0.562103624,0.50630993,10.476068,18.853977,14.257599,14.234419
Less Selective / Insufficient Data,J Sargeant Reynolds Community College,0.55461549,0.51101714,12.676841,23.117676,13.803592,14.819595
Less Selective / Insufficient Data,Ivy Tech Community College Of Indiana System,0.524464808,0.4845663,13.201554,15.302706,14.688024,12.418519
Less Selective / Insufficient Data,ITT Technical Institute,0.459904696,0.56428504,19.454643,11.424254,12.730548,23.483247
Less Selective / Insufficient Data,Isothermal Community College,0.466630003,0.46967351,14.585254,8.6273067,15.777074,9.5618419
Less Selective / Insufficient Data,Irvine Valley College,0.597485442,0.52236444,11.972666,33.910048,20.627999,24.746275
Less Selective / Insufficient Data,Iowa Western Community College,0.539234589,0.5434739,10.256921,14.608397,10.820295,16.559522
Less Selective / Insufficient Data,Iowa Lakes Community College,0.474562266,0.5379529,11.723371,6.7885749,9.4062865,13.805661
Less Selective / Insufficient Data,Iowa Central Community College,0.515829001,0.55786192,11.202067,10.681719,9.6993543,16.318582
Less Selective / Insufficient Data,"International Academy Of Design And Technology of Orlando, FL",0.451203053,0.46345818,22.000612,13.085487,17.991602,10.999406
Less Selective / Insufficient Data,"International Academy Of Design And Technology of Chicago, IL",0.461305066,0.46906307,21.306758,13.386428,16.061579,11.522359
Less Selective / Insufficient Data,Indian Hills Community College,0.485934445,0.54405373,13.732439,9.1414221,11.83852,18.660811
Less Selective / Insufficient Data,Imperial Valley College,0.351824249,0.49419892,35.884327,7.2744295,16.340606,18.231122
Less Selective / Insufficient Data,Illinois Valley Community College,0.56092069,0.52632862,9.8997556,16.649422,13.364601,20.058912
Less Selective / Insufficient Data,Illinois Institute Of Art,0.602089687,0.55012852,10.170621,29.426536,13.402382,22.053853
Less Selective / Insufficient Data,Illinois Eastern Community Colleges - Olney Central College,0.467833591,0.4952592,16.876051,8.7220371,15.414204,15.667216
Less Selective / Insufficient Data,Illinois Central College,0.614775444,0.54435575,8.0327496,25.820395,12.39287,20.26657
Less Selective / Insufficient Data,Hudson Valley Community College,0.565998648,0.56385976,10.901017,21.59456,12.070534,23.787725
Less Selective / Insufficient Data,Hudson County Community College,0.33158996,0.48283547,36.26492,5.8533847,16.211975,13.437591
Less Selective / Insufficient Data,Howard Community College,0.660918991,0.55126935,7.7942275,41.802552,15.19931,24.854039
Less Selective / Insufficient Data,Horry - Georgetown Technical College,0.455331512,0.46230912,23.135164,13.513166,14.212963,9.3000874
Less Selective / Insufficient Data,Holyoke Community College,0.554423993,0.5207926,13.12342,19.410351,14.465687,17.467108
Less Selective / Insufficient Data,Hocking Technical College,0.514747626,0.51161444,11.316989,11.458449,13.375127,14.928545
Less Selective / Insufficient Data,Hinds Community College,0.423334709,0.48230004,27.70327,11.462281,14.179979,12.436624
Less Selective / Insufficient Data,Hillsborough Community College,0.519904249,0.51608336,15.357053,18.645599,14.172113,16.072001
Less Selective / Insufficient Data,Hill College,0.482644126,0.5184865,17.143033,11.471187,15.989877,19.471341
Less Selective / Insufficient Data,Highline Community College,0.575361874,0.54730541,11.069468,23.483863,16.482368,23.065212
Less Selective / Insufficient Data,"Highland Community College of Highland, KS",0.529549973,0.52128041,11.05644,13.978316,14.037126,15.516843
Less Selective / Insufficient Data,Hesston College,0.578307531,0.5599553,4.0379152,20.143186,11.52245,21.511817
Less Selective / Insufficient Data,Herkimer County Community College - SUNY Office Of Community Coll,0.478730646,0.51582015,16.004509,10.789618,13.875943,16.297263
Less Selective / Insufficient Data,Henry Ford Community College,0.558866553,0.50424194,15.893532,25.044125,16.457245,17.771673
Less Selective / Insufficient Data,Helena College University Of Montana,0.481129178,0.54906207,12.447993,8.7934747,10.258055,19.990204
Less Selective / Insufficient Data,Heartland Community College,0.597651745,0.52684915,9.0701818,26.133242,13.388519,18.677956
Less Selective / Insufficient Data,Heald College,0.461951195,0.54028553,19.686426,12.816855,15.69241,20.665333
Less Selective / Insufficient Data,Haywood Community College,0.449582596,0.44764078,19.552155,6.9745295,17.810062,7.6780185
Less Selective / Insufficient Data,Hawkeye Community College,0.53952323,0.56511563,9.6104302,14.854448,9.0841666,19.376157
Less Selective / Insufficient Data,Haverford College,0.790881849,0.70834351,4.5679741,66.323543,8.8103056,51.272368
Less Selective / Insufficient Data,Harvey Mudd College,0.775524099,0.78961754,3.9317533,61.228418,8.2202755,67.960876
Less Selective / Insufficient Data,Hartnell Community College,0.46411591,0.52118742,19.784145,14.168292,16.52959,19.249225
Less Selective / Insufficient Data,Harrisburg Area Community College,0.561152897,0.52529913,10.266445,17.947383,13.228738,15.13429
Less Selective / Insufficient Data,Harris - Stowe State University,0.414375061,0.51578569,25.191858,8.552447,7.9163261,9.4175979
Less Selective / Insufficient Data,Harrington College Of Design,0.648872379,0.52372259,7.891088,34.961551,15.653636,18.313716
Less Selective / Insufficient Data,Harper College,0.643441142,0.55716866,6.3178763,34.201202,14.051104,23.688909
Less Selective / Insufficient Data,Harford Community College,0.651192318,0.56361514,5.5242322,32.741159,13.639398,24.493083
Less Selective / Insufficient Data,Hamilton College,0.810083465,0.72578424,3.8505599,67.216539,8.7373525,54.593766
Less Selective / Insufficient Data,Halifax Community College,0.32275952,0.41935501,38.912919,4.7762573,17.709437,5.0294381
Less Selective / Insufficient Data,Hagerstown Community College,0.565302284,0.55828577,8.9148834,18.203737,12.524973,22.05888
Less Selective / Insufficient Data,Gwinnett Technical College,0.603260621,0.50389218,7.6562874,26.433763,16.120595,15.3487
Less Selective / Insufficient Data,Gulf Coast State College,0.473896842,0.49302554,18.489558,11.75902,15.825319,13.266018
Less Selective / Insufficient Data,Guilford Technical Community College,0.517317855,0.47044379,15.506712,18.401791,15.516661,9.859141
Less Selective / Insufficient Data,Grossmont-Cuyamaca Community College District,0.583346918,0.5324139,11.397042,26.392362,17.242672,23.827478
Less Selective / Insufficient Data,Greenville Technical College,0.520746101,0.48443365,14.796117,16.472667,16.349833,12.03483
Less Selective / Insufficient Data,Greenfield Community College,0.54122623,0.49292886,12.194675,16.857314,15.262596,15.192354
Less Selective / Insufficient Data,Green River Community College,0.647706551,0.55719364,6.1002646,31.265587,15.741369,25.668043
Less Selective / Insufficient Data,Great Falls College Montana State University,0.446448804,0.46692988,21.464956,8.2375906,18.849561,10.721011
Less Selective / Insufficient Data,Great Basin College,0.563019565,0.51834023,11.967289,17.18092,18.249702,26.08434
Less Selective / Insufficient Data,Grayson  County College,0.530008176,0.52027488,14.582406,16.995189,16.620854,18.164241
Less Selective / Insufficient Data,Grays Harbor College,0.482708928,0.50651133,17.846781,10.611808,16.962284,17.300111
Less Selective / Insufficient Data,Grand Rapids Community College,0.610898327,0.52704036,7.1229242,24.746607,12.558211,16.151941
Less Selective / Insufficient Data,Grand Canyon University,0.650454793,0.58276242,6.0822114,35.079467,12.157542,24.372229
Less Selective / Insufficient Data,Gordon State College,0.578817039,0.50383353,8.7740406,22.620495,14.198039,13.934861
Less Selective / Insufficient Data,Globe University,0.552584331,0.51084119,9.056478,16.606742,11.671393,14.066881
Less Selective / Insufficient Data,Glendale Community College,0.401219892,0.52627963,32.359213,13.559717,18.260965,23.329139
Less Selective / Insufficient Data,Glendale Career College,0.295687583,0.45754644,38.327798,6.287007,18.959084,10.620286
Less Selective / Insufficient Data,Germanna Community College,0.621441957,0.53999937,7.303568,26.411706,14.469594,21.62793
Less Selective / Insufficient Data,Georgia Piedmont Technical College,0.430205107,0.44753343,22.605264,9.6334636,16.627942,7.7024698
Less Selective / Insufficient Data,Georgia Perimeter College,0.557947937,0.50498176,13.379997,26.914924,15.541841,15.557735
Less Selective / Insufficient Data,Georgia Military College,0.505911035,0.50382364,16.684824,15.237121,14.799154,14.508054
Less Selective / Insufficient Data,Georgetown University,0.831564753,0.78446192,3.188619,72.672844,8.0047123,68.553549
Less Selective / Insufficient Data,George Washington University,0.75892832,0.72598773,5.1041558,58.844936,9.438397,57.264096
Less Selective / Insufficient Data,George C. Wallace State Community College,0.485443408,0.49559408,14.693485,10.909572,16.092911,14.471903
Less Selective / Insufficient Data,Genesee Community College,0.51212776,0.50667995,13.002007,12.225857,12.749259,14.504498
Less Selective / Insufficient Data,Gene Juarez Beauty Schools,0.57949116,0.40083498,9.2716485,26.115677,26.841077,8.6470924
Less Selective / Insufficient Data,Gavilan College,0.589599525,0.52100301,11.510088,31.248212,16.407587,20.73244
Less Selective / Insufficient Data,Gateway Technical College,0.558357717,0.49262205,11.707708,18.390852,15.310487,14.407808
Less Selective / Insufficient Data,Gaston College,0.507432502,0.46896926,14.346778,12.730236,17.044687,8.9195266
Less Selective / Insufficient Data,Garrett College,0.475661071,0.49757189,18.811122,13.686025,15.411223,14.120734
Less Selective / Insufficient Data,Garden City Community College,0.480982623,0.54175287,14.519116,9.1607735,11.398052,17.871949
Less Selective / Insufficient Data,Gadsden State Community College,0.448303224,0.47879541,21.807286,9.6216105,17.042744,13.317555
Less Selective / Insufficient Data,Full Sail University,0.603614888,0.51047486,10.621342,30.900812,17.197108,19.039497
Less Selective / Insufficient Data,Franklin University,0.526617781,0.60663944,13.459419,19.156943,9.0369225,30.550513
Less Selective / Insufficient Data,Francis Tuttle Technology Center School District No. 21,0.493703638,0.43138105,16.404101,14.161167,20.813701,10.344338
Less Selective / Insufficient Data,Fox Valley Technical College,0.578280095,0.54646355,6.3338026,15.082002,9.4010025,17.559791
Less Selective / Insufficient Data,Fort Scott Community College,0.477060602,0.49847394,17.471701,10.288469,15.230814,13.659015
Less Selective / Insufficient Data,Forsyth Technical Community College,0.528615295,0.47245207,14.158376,17.475227,14.950947,9.4843879
Less Selective / Insufficient Data,Foothill-Deanza Community College District,0.600629942,0.54980844,12.964211,34.124559,18.059021,28.024632
Less Selective / Insufficient Data,Florida Technical College,0.363766836,0.44254932,30.391607,5.5452362,21.041746,9.028329
Less Selective / Insufficient Data,Florida State College At Jacksonville,0.532833618,0.51666677,13.90433,19.071677,14.824784,16.705254
Less Selective / Insufficient Data,Florida Gateway College,0.464078928,0.49064922,19.43683,9.1968521,15.786996,13.743685
Less Selective / Insufficient Data,Florida College,0.622954529,0.51482314,5.4100055,29.058027,22.653632,26.135689
Less Selective / Insufficient Data,Florence - Darlington Technical College,0.410157096,0.46799552,27.59634,8.6894885,15.405342,10.987207
Less Selective / Insufficient Data,Flathead Valley Community College,0.469248688,0.48310643,16.455267,10.50591,15.191415,13.1257
Less Selective / Insufficient Data,Fisher College,0.478062296,0.49747732,18.575293,15.011707,14.950602,15.010375
Less Selective / Insufficient Data,Finger Lakes Community College - SUNY Office Of Community College,0.540310202,0.51350415,11.261027,14.064044,12.893826,14.162941
Less Selective / Insufficient Data,Feather River College,0.51640507,0.46692276,17.682511,18.907726,23.001754,16.527283
Less Selective / Insufficient Data,Fayetteville Technical Community College,0.442226461,0.47295529,21.66733,9.0568811,17.998515,12.332365
Less Selective / Insufficient Data,Everett Community College,0.611789453,0.5334006,7.8344263,24.512017,17.296427,24.219143
Less Selective / Insufficient Data,Essex County College,0.41490227,0.51018441,25.28612,11.16333,15.959638,17.817444
Less Selective / Insufficient Data,Erie Community College,0.552576741,0.52878851,12.134389,19.083953,12.60775,17.657968
Less Selective / Insufficient Data,Emory University,0.806358669,0.73777747,3.6100194,67.839229,9.6111953,59.114647
Less Selective / Insufficient Data,"Emmanuel College of Franklin Springs, GA",0.527527939,0.51437205,12.578648,16.513361,13.845772,14.733244
Less Selective / Insufficient Data,Emily Griffith Technical College,0.449456443,0.48954487,20.666222,9.9243306,19.78641,20.316605
Less Selective / Insufficient Data,Elgin Community College,0.654613002,0.55670297,5.890109,33.807409,13.095689,21.96728
Less Selective / Insufficient Data,El Paso Community College,0.313252189,0.48996896,40.920174,4.6285599,14.893857,13.110289
Less Selective / Insufficient Data,El Camino College,0.466883441,0.50301731,21.975967,17.355867,18.623835,18.919453
Less Selective / Insufficient Data,Edmonds Community College,0.617077969,0.5453068,8.4483303,28.089371,17.752847,25.898063
Less Selective / Insufficient Data,Edison State College,0.50946065,0.51348507,14.622974,16.751114,14.657184,15.513125
Less Selective / Insufficient Data,Edgecombe Community College,0.353853046,0.43928879,34.40536,5.8278944,14.901023,6.4467624
Less Selective / Insufficient Data,Ecpi University And Skyline Colleges,0.463024671,0.52739316,19.131513,11.478426,12.706858,17.206475
Less Selective / Insufficient Data,Eastern Wyoming College,0.451161394,0.51522392,18.121919,9.2938945,14.878997,19.728433
Less Selective / Insufficient Data,Eastern Shore Community College,0.338495412,0.46994525,37.020293,5.4780237,14.328358,8.1493601
Less Selective / Insufficient Data,Eastern Oklahoma State College,0.412922965,0.52102381,23.353475,5.8990449,14.395277,18.450706
Less Selective / Insufficient Data,Eastern Iowa Community College District,0.574128788,0.53774226,9.6413553,20.412359,10.978222,16.697279
Less Selective / Insufficient Data,Eastern Gateway Community College,0.476064553,0.48888844,16.253282,6.1846536,14.914399,14.015281
Less Selective / Insufficient Data,Eastern Florida State College,0.519124059,0.48310146,14.659899,16.660696,17.020276,13.666275
Less Selective / Insufficient Data,Eastern College Of Health Vocations,0.303223801,0.3778342,41.119552,2.474509,17.650749,2.1262471
Less Selective / Insufficient Data,Eastern Arizona College,0.489823284,0.47575799,14.34419,9.6305996,22.438148,18.133667
Less Selective / Insufficient Data,East Mississippi Community College,0.423497486,0.48435375,28.596041,11.840363,14.464357,12.4329
Less Selective / Insufficient Data,East Georgia State College,0.458629898,0.50024265,21.354727,14.795539,12.943363,13.052024
Less Selective / Insufficient Data,East Central College,0.53567392,0.52513945,10.305495,14.186215,11.480479,14.401209
Less Selective / Insufficient Data,East Arkansas Community College,0.349774858,0.43947351,34.59686,7.6593637,16.92974,8.9051656
Less Selective / Insufficient Data,Dyersburg State Community College,0.470744536,0.49060163,17.251746,9.5623128,14.755526,10.60997
Less Selective / Insufficient Data,Dutchess Community College,0.607108799,0.53861642,9.1885269,28.867394,15.808237,23.442817
Less Selective / Insufficient Data,Durham Technical Community College,0.505569045,0.46638551,16.234961,19.963585,16.064203,8.9016877
Less Selective / Insufficient Data,Dunwoody College Of Technology,0.646158391,0.69287711,3.501863,30.036569,6.0715076,43.339121
Less Selective / Insufficient Data,Dixie State University,0.586677069,0.50273818,8.8813767,22.17159,20.338531,21.037799
Less Selective / Insufficient Data,"Devry University, Devry Institute Of Technology And Denver Technical College",0.483857628,0.60870653,17.62338,14.953271,11.631341,32.801431
Less Selective / Insufficient Data,Des Moines Area Community College,0.567351243,0.53834891,8.4647775,18.272531,11.5186,16.531241
Less Selective / Insufficient Data,Delta College,0.57437882,0.51807904,11.479627,23.085049,13.486844,16.719523
Less Selective / Insufficient Data,Delgado Community College,0.418509296,0.48729992,28.750584,11.486448,14.789651,13.156359
Less Selective / Insufficient Data,"Delaware Technical Community College of Wilmington, DE",0.610280988,0.54496753,7.7616043,28.728113,12.743637,21.000457
Less Selective / Insufficient Data,"Delaware Technical Community College of Dover, DE",0.544728027,0.5229134,12.873238,16.086483,12.011874,18.209535
Less Selective / Insufficient Data,Delaware Technical Community College - Owens Campus,0.517019459,0.52518898,13.990191,15.293446,11.753774,15.332218
Less Selective / Insufficient Data,Delaware County Community College,0.603262166,0.53715765,8.7870367,27.672651,14.596665,20.673639
Less Selective / Insufficient Data,Del Mar College,0.459525586,0.52668208,22.380438,13.167061,15.111306,20.182943
Less Selective / Insufficient Data,Dean College,0.648356772,0.53289169,9.397278,37.885398,12.882508,18.908218
Less Selective / Insufficient Data,Daytona State College,0.465254389,0.47118291,20.341428,13.364848,17.293838,12.28474
Less Selective / Insufficient Data,Dawson Community College,0.454887935,0.53092474,16.631769,4.9193557,13.794503,21.695232
Less Selective / Insufficient Data,Davis Applied Technology College,0.603581576,0.52577847,4.9927335,20.427155,14.523919,20.19531
Less Selective / Insufficient Data,Davidson County Community College,0.497470286,0.46858937,12.63378,11.381464,15.554346,9.6770272
Less Selective / Insufficient Data,Davidson College,0.858225485,0.7151137,1.3816977,77.191138,9.1433942,53.361702
Less Selective / Insufficient Data,Darton State College,0.50902164,0.51247728,17.982718,18.019277,12.590101,14.535233
Less Selective / Insufficient Data,Danville Community College,0.478415342,0.50461733,16.667162,10.270893,14.821279,14.506009
Less Selective / Insufficient Data,Danville Area Community College,0.497548996,0.51150763,14.193609,10.039471,12.832063,14.0984
Less Selective / Insufficient Data,Daniel Webster College,0.677022258,0.69364125,4.1364133,38.670602,7.7871345,45.466211
Less Selective / Insufficient Data,Dalton State College,0.513556446,0.51712179,11.866969,12.775767,13.337259,13.48435
Less Selective / Insufficient Data,Dallas County Community College District,0.512165615,0.53377128,15.445296,19.612187,14.395839,18.560919
Less Selective / Insufficient Data,Dakota College At Bottineau,0.453541956,0.58163691,14.627683,7.7461511,9.2308283,20.856379
Less Selective / Insufficient Data,Dabney S Lancaster Community College,0.501793342,0.52847707,13.802943,9.2346825,9.7847968,17.260094
Less Selective / Insufficient Data,D G Erwin Technical Center,0.388694237,0.46836969,28.758079,9.6067816,19.230393,10.330366
Less Selective / Insufficient Data,"CUNY, Hostos Community College",0.266836903,0.50042081,45.826006,1.9153386,15.554662,15.17791
Less Selective / Insufficient Data,CUNY Laguardia Community College,0.329589091,0.53089285,36.779636,4.2122658,14.933474,18.368372
Less Selective / Insufficient Data,CUNY Bronx Community College,0.29910172,0.50278765,40.972704,3.2563992,16.259986,14.542586
Less Selective / Insufficient Data,CUNY Borough Of Manhattan Community College,0.333907498,0.53319645,35.075352,5.8182538,14.373027,19.679084
Less Selective / Insufficient Data,Cumberland County College,0.500262514,0.54234427,14.982034,15.159312,12.5809,21.228527
Less Selective / Insufficient Data,Culinary Institute Of America,0.694481136,0.61223066,5.1736087,43.692511,10.311207,30.95901
Less Selective / Insufficient Data,Cuesta College,0.601404649,0.5294916,10.63613,31.099874,18.505117,25.275803
Less Selective / Insufficient Data,Crowder College,0.438075137,0.47139215,18.316031,6.3345484,14.706062,10.569642
Less Selective / Insufficient Data,Craven Community College,0.477570464,0.52749807,18.641794,10.855323,14.450243,18.934114
Less Selective / Insufficient Data,Coyne College,0.402556861,0.53687489,21.289909,6.1885417,12.913623,20.011006
Less Selective / Insufficient Data,Cowley County Community College & Area Vocational Technical Schoo,0.575306346,0.51274186,8.9429468,17.578863,13.602823,15.268652
Less Selective / Insufficient Data,Cossatot Community College Of The University Of Arkansas,0.379394626,0.45501232,31.473413,5.403031,16.943906,10.029253
Less Selective / Insufficient Data,Corning Community College - SUNY Office Of Community Colleges,0.517803377,0.51962632,12.722814,13.856344,13.898605,16.608103
Less Selective / Insufficient Data,Copper Mountain College,0.443196093,0.50203604,22.266489,10.873893,18.21347,20.136182
Less Selective / Insufficient Data,Cooper Union For The Advancement Of Science & Art,0.690203004,0.70362669,8.2825214,49.116802,10.903069,58.038074
Less Selective / Insufficient Data,Contra Costa Community College District,0.621625185,0.53796673,9.6791759,34.092206,18.369369,25.431025
Less Selective / Insufficient Data,Connors State College,0.438062919,0.4934029,20.629695,7.4637614,16.24075,15.340194
Less Selective / Insufficient Data,Connecticut College,0.803398233,0.69052476,3.1054907,67.98507,9.1680683,49.702471
Less Selective / Insufficient Data,Community College Of Rhode Island,0.514118888,0.50673532,15.742569,16.229405,15.122578,16.444775
Less Selective / Insufficient Data,Community College Of Philadelphia,0.415037173,0.49695396,24.111739,9.3835972,17.589429,16.58553
Less Selective / Insufficient Data,Community College Of Allegheny County,0.529962596,0.50231719,13.463691,16.362979,16.029757,15.90955
Less Selective / Insufficient Data,Columbus State Community College,0.567736481,0.52911115,9.8598473,20.950001,12.060583,16.800383
Less Selective / Insufficient Data,Columbia State Community College,0.568541282,0.50565451,10.548632,20.178908,14.302771,13.473442
Less Selective / Insufficient Data,Colorado Northwestern Community College,0.551433,0.55882454,9.5909372,14.827865,13.87881,26.134112
Less Selective / Insufficient Data,Colorado Mountain College,0.612938909,0.48017833,9.3963735,32.356939,18.974806,16.743195
Less Selective / Insufficient Data,CollegeAmerica Denver,0.414347134,0.41501805,23.756598,5.2157044,23.123065,6.9807425
Less Selective / Insufficient Data,College Of William & Mary,0.818497437,0.72144502,1.3460711,69.816625,9.0431042,54.361683
Less Selective / Insufficient Data,College Of The Siskiyous,0.484808919,0.49807233,18.95545,14.549366,18.972199,19.9986
Less Selective / Insufficient Data,College Of The Sequoias,0.45487847,0.5033133,21.755768,13.5869,17.557929,18.600066
